event|alphaid|time|ticker|last_price|prev_close_price
MarketDataEv|MARKET|1410000000|000040.SZSE|171.76|168.70
MarketDataEv|MARKET|1410000000|000041.SZSE|158.21|157.52
MarketDataEv|MARKET|1410000000|000042.SZSE|20.39|20.34
MarketDataEv|MARKET|1410000000|000043.SZSE|45.40|45.52
MarketDataEv|MARKET|1410000000|000044.SZSE|15.08|14.87
MarketDataEv|MARKET|1410000000|000045.SZSE|154.25|151.48
MarketDataEv|MARKET|1410000000|000046.SZSE|69.55|69.03
MarketDataEv|MARKET|1410000000|000047.SZSE|63.46|64.41
MarketDataEv|MARKET|1410000000|000048.SZSE|154.30|156.70
MarketDataEv|MARKET|1410000000|000049.SZSE|80.79|82.27
MarketDataEv|MARKET|1410000000|000050.SZSE|193.23|195.65
MarketDataEv|MARKET|1420000000|000001.SSE|50.63|50.05
MarketDataEv|MARKET|1420000000|000002.SSE|43.27|42.65
MarketDataEv|MARKET|1420000000|000003.SSE|127.81|126.07
MarketDataEv|MARKET|1420000000|000004.SSE|140.31|138.27
MarketDataEv|MARKET|1420000000|000005.SSE|131.00|129.69
MarketDataEv|MARKET|1420000000|000006.SSE|178.40|181.24
MarketDataEv|MARKET|1420000000|000007.SSE|110.38|108.75
MarketDataEv|MARKET|1420000000|000008.SSE|200.68|202.30
MarketDataEv|MARKET|1420000000|000009.SSE|107.42|105.51
MarketDataEv|MARKET|1420000000|000010.SSE|153.82|153.34
MarketDataEv|MARKET|1420000000|000011.SSE|33.83|34.22
MarketDataEv|MARKET|1420000000|000012.SSE|24.76|25.23
MarketDataEv|MARKET|1420000000|000013.SSE|38.07|37.86
MarketDataEv|MARKET|1420000000|000014.SSE|58.33|58.95
MarketDataEv|MARKET|1420000000|000015.SSE|63.72|62.90
MarketDataEv|MARKET|1420000000|000016.SSE|138.76|141.06
MarketDataEv|MARKET|1420000000|000017.SSE|96.09|97.12
MarketDataEv|MARKET|1420000000|000018.SSE|51.55|50.85
MarketDataEv|MARKET|1420000000|000019.SSE|135.34|133.78
MarketDataEv|MARKET|1420000000|000020.SSE|30.79|30.54
MarketDataEv|MARKET|1420000000|000021.SSE|173.18|170.38
MarketDataEv|MARKET|1420000000|000022.SSE|43.02|42.83
MarketDataEv|MARKET|1420000000|000023.SSE|123.36|124.29
MarketDataEv|MARKET|1420000000|000024.SSE|121.01|123.12
MarketDataEv|MARKET|1420000000|000025.SSE|110.82|109.74
MarketDataEv|MARKET|1420000000|000026.SSE|104.47|103.51
MarketDataEv|MARKET|1420000000|000027.SSE|37.21|36.50
MarketDataEv|MARKET|1420000000|000028.SSE|17.63|17.44
MarketDataEv|MARKET|1420000000|000029.SSE|82.07|83.34
MarketDataEv|MARKET|1420000000|000030.SSE|106.90|108.19
MarketDataEv|MARKET|1420000000|000031.SSE|129.54|131.82
MarketDataEv|MARKET|1420000000|000032.SSE|130.39|131.71
MarketDataEv|MARKET|1420000000|000033.SSE|62.69|62.49
MarketDataEv|MARKET|1420000000|000034.SSE|158.28|159.74
MarketDataEv|MARKET|1420000000|000035.SSE|54.57|54.48
MarketDataEv|MARKET|1420000000|000036.SSE|146.03|148.42
MarketDataEv|MARKET|1420000000|000037.SSE|118.06|117.59
MarketDataEv|MARKET|1420000000|000038.SSE|156.83|154.52
MarketDataEv|MARKET|1420000000|000039.SSE|77.07|77.71
MarketDataEv|MARKET|1420000000|000040.SSE|125.18|124.15
MarketDataEv|MARKET|1420000000|000041.SSE|30.02|29.56
MarketDataEv|MARKET|1420000000|000042.SSE|100.21|100.52
MarketDataEv|MARKET|1420000000|000043.SSE|138.27|137.24
MarketDataEv|MARKET|1420000000|000044.SSE|146.90|144.68
MarketDataEv|MARKET|1420000000|000045.SSE|168.01|170.93
MarketDataEv|MARKET|1420000000|000046.SSE|92.92|91.16
MarketDataEv|MARKET|1420000000|000047.SSE|110.12|108.70
MarketDataEv|MARKET|1420000000|000048.SSE|180.88|184.24
MarketDataEv|MARKET|1420000000|000049.SSE|74.98|73.88
MarketDataEv|MARKET|1420000000|000050.SSE|25.51|26.03
MarketDataEv|MARKET|1420000000|000001.SZSE|27.05|27.28
MarketDataEv|MARKET|1420000000|000002.SZSE|123.45|124.99
MarketDataEv|MARKET|1420000000|000003.SZSE|71.04|69.82
MarketDataEv|MARKET|1420000000|000004.SZSE|10.43|10.43
MarketDataEv|MARKET|1420000000|000005.SZSE|130.43|128.88
MarketDataEv|MARKET|1420000000|000006.SZSE|161.26|162.45
MarketDataEv|MARKET|1420000000|000007.SZSE|103.18|101.79
MarketDataEv|MARKET|1420000000|000008.SZSE|155.04|157.36
MarketDataEv|MARKET|1420000000|000009.SZSE|104.94|103.36
MarketDataEv|MARKET|1420000000|000010.SZSE|53.24|52.94
MarketDataEv|MARKET|1420000000|000011.SZSE|81.87|82.81
MarketDataEv|MARKET|1420000000|000012.SZSE|145.05|142.66
MarketDataEv|MARKET|1420000000|000013.SZSE|187.32|187.88
MarketDataEv|MARKET|1420000000|000014.SZSE|53.93|54.27
MarketDataEv|MARKET|1420000000|000015.SZSE|141.91|140.83
MarketDataEv|MARKET|1420000000|000016.SZSE|163.28|163.58
MarketDataEv|MARKET|1420000000|000017.SZSE|158.57|159.76
MarketDataEv|MARKET|1420000000|000018.SZSE|77.38|77.19
MarketDataEv|MARKET|1420000000|000019.SZSE|143.33|141.48
MarketDataEv|MARKET|1420000000|000020.SZSE|186.44|183.25
MarketDataEv|MARKET|1420000000|000021.SZSE|65.90|66.88
MarketDataEv|MARKET|1420000000|000022.SZSE|103.52|103.00
MarketDataEv|MARKET|1420000000|000023.SZSE|43.62|44.13
MarketDataEv|MARKET|1420000000|000024.SZSE|197.17|195.00
MarketDataEv|MARKET|1420000000|000025.SZSE|11.24|11.46
MarketDataEv|MARKET|1420000000|000026.SZSE|29.97|30.08
MarketDataEv|MARKET|1420000000|000027.SZSE|156.50|154.05
MarketDataEv|MARKET|1420000000|000028.SZSE|62.64|63.51
MarketDataEv|MARKET|1420000000|000029.SZSE|99.25|98.92
MarketDataEv|MARKET|1420000000|000030.SZSE|109.85|108.57
MarketDataEv|MARKET|1420000000|000031.SZSE|174.89|176.67
MarketDataEv|MARKET|1420000000|000032.SZSE|167.71|165.47
MarketDataEv|MARKET|1420000000|000033.SZSE|155.92|157.53
MarketDataEv|MARKET|1420000000|000034.SZSE|68.53|68.25
MarketDataEv|MARKET|1420000000|000035.SZSE|143.31|145.99
MarketDataEv|MARKET|1420000000|000036.SZSE|192.02|195.52
MarketDataEv|MARKET|1420000000|000037.SZSE|167.41|166.98
MarketDataEv|MARKET|1420000000|000038.SZSE|139.84|142.17
MarketDataEv|MARKET|1420000000|000039.SZSE|40.94|41.29
MarketDataEv|MARKET|1420000000|000040.SZSE|114.19|114.55
MarketDataEv|MARKET|1420000000|000041.SZSE|167.27|169.22
MarketDataEv|MARKET|1420000000|000042.SZSE|120.71|119.50
MarketDataEv|MARKET|1420000000|000043.SZSE|114.46|114.71
MarketDataEv|MARKET|1420000000|000044.SZSE|23.43|23.59
MarketDataEv|MARKET|1420000000|000045.SZSE|155.78|155.22
MarketDataEv|MARKET|1420000000|000046.SZSE|33.68|33.25
MarketDataEv|MARKET|1420000000|000047.SZSE|152.51|154.27
MarketDataEv|MARKET|1420000000|000048.SZSE|193.66|193.14
MarketDataEv|MARKET|1420000000|000049.SZSE|41.41|41.63
MarketDataEv|MARKET|1420000000|000050.SZSE|64.50|64.59
MarketDataEv|MARKET|1430000000|000001.SSE|165.84|168.22
MarketDataEv|MARKET|1430000000|000002.SSE|17.77|17.61
MarketDataEv|MARKET|1430000000|000003.SSE|40.10|40.91
MarketDataEv|MARKET|1430000000|000004.SSE|152.54|154.30
MarketDataEv|MARKET|1430000000|000005.SSE|69.50|69.40
MarketDataEv|MARKET|1430000000|000006.SSE|100.43|102.40
MarketDataEv|MARKET|1430000000|000007.SSE|124.95|123.61
MarketDataEv|MARKET|1430000000|000008.SSE|159.00|161.15
MarketDataEv|MARKET|1430000000|000009.SSE|32.49|32.39
MarketDataEv|MARKET|1430000000|000010.SSE|197.39|200.80
MarketDataEv|MARKET|1430000000|000011.SSE|104.49|103.63
MarketDataEv|MARKET|1430000000|000012.SSE|135.79|134.47
MarketDataEv|MARKET|1430000000|000013.SSE|155.07|152.85
MarketDataEv|MARKET|1430000000|000014.SSE|174.39|177.16
MarketDataEv|MARKET|1430000000|000015.SSE|128.99|128.37
MarketDataEv|MARKET|1430000000|000016.SSE|129.07|128.24
MarketDataEv|MARKET|1430000000|000017.SSE|131.38|130.87
MarketDataEv|MARKET|1430000000|000018.SSE|150.83|151.25
MarketDataEv|MARKET|1430000000|000019.SSE|99.40|100.44
MarketDataEv|MARKET|1430000000|000020.SSE|212.04|209.26
MarketDataEv|MARKET|1430000000|000021.SSE|29.64|29.30
MarketDataEv|MARKET|1430000000|000022.SSE|186.58|187.65
MarketDataEv|MARKET|1430000000|000023.SSE|101.32|101.35
MarketDataEv|MARKET|1430000000|000024.SSE|202.44|200.67
MarketDataEv|MARKET|1430000000|000025.SSE|130.64|130.31
MarketDataEv|MARKET|1430000000|000026.SSE|162.12|163.06
MarketDataEv|MARKET|1430000000|000027.SSE|28.12|28.20
MarketDataEv|MARKET|1430000000|000028.SSE|30.93|30.75
MarketDataEv|MARKET|1430000000|000029.SSE|35.33|34.70
MarketDataEv|MARKET|1430000000|000030.SSE|97.53|97.43
MarketDataEv|MARKET|1430000000|000031.SSE|42.14|42.71
MarketDataEv|MARKET|1430000000|000032.SSE|41.25|41.34
MarketDataEv|MARKET|1430000000|000033.SSE|122.65|121.14
MarketDataEv|MARKET|1430000000|000034.SSE|29.65|29.51
MarketDataEv|MARKET|1430000000|000035.SSE|88.07|86.68
MarketDataEv|MARKET|1430000000|000036.SSE|76.21|76.74
MarketDataEv|MARKET|1430000000|000037.SSE|41.09|41.51
MarketDataEv|MARKET|1430000000|000038.SSE|161.62|161.27
MarketDataEv|MARKET|1430000000|000039.SSE|85.04|85.32
MarketDataEv|MARKET|1430000000|000040.SSE|163.79|167.00
MarketDataEv|MARKET|1430000000|000041.SSE|26.55|26.98
MarketDataEv|MARKET|1430000000|000042.SSE|145.48|144.50
MarketDataEv|MARKET|1430000000|000043.SSE|103.13|104.43
MarketDataEv|MARKET|1430000000|000044.SSE|181.14|184.25
MarketDataEv|MARKET|1430000000|000045.SSE|188.83|190.61
MarketDataEv|MARKET|1430000000|000046.SSE|109.97|110.41
MarketDataEv|MARKET|1430000000|000047.SSE|150.81|149.09
MarketDataEv|MARKET|1430000000|000048.SSE|29.17|28.82
MarketDataEv|MARKET|1430000000|000049.SSE|100.98|102.99
MarketDataEv|MARKET|1430000000|000050.SSE|109.19|107.89
MarketDataEv|MARKET|1430000000|000001.SZSE|104.82|104.29
MarketDataEv|MARKET|1430000000|000002.SZSE|54.50|55.11
MarketDataEv|MARKET|1430000000|000003.SZSE|75.84|76.20
MarketDataEv|MARKET|1430000000|000004.SZSE|189.54|186.00
MarketDataEv|MARKET|1430000000|000005.SZSE|77.39|76.38
MarketDataEv|MARKET|1430000000|000006.SZSE|12.75|12.69
MarketDataEv|MARKET|1430000000|000007.SZSE|79.01|79.76
MarketDataEv|MARKET|1430000000|000008.SZSE|195.07|193.92
MarketDataEv|MARKET|1430000000|000009.SZSE|31.51|31.88
MarketDataEv|MARKET|1430000000|000010.SZSE|128.17|126.09
MarketDataEv|MARKET|1430000000|000011.SZSE|115.05|115.16
MarketDataEv|MARKET|1430000000|000012.SZSE|79.33|78.80
MarketDataEv|MARKET|1430000000|000013.SZSE|134.24|133.47
MarketDataEv|MARKET|1430000000|000014.SZSE|152.12|150.79
MarketDataEv|MARKET|1430000000|000015.SZSE|52.56|51.92
MarketDataEv|MARKET|1430000000|000016.SZSE|65.05|64.81
MarketDataEv|MARKET|1430000000|000017.SZSE|66.46|65.36
MarketDataEv|MARKET|1430000000|000018.SZSE|196.02|195.61
MarketDataEv|MARKET|1430000000|000019.SZSE|86.70|86.23
MarketDataEv|MARKET|1430000000|000020.SZSE|156.63|153.60
MarketDataEv|MARKET|1430000000|000021.SZSE|107.86|107.74
MarketDataEv|MARKET|1430000000|000022.SZSE|129.34|130.40
MarketDataEv|MARKET|1430000000|000023.SZSE|62.38|63.32
MarketDataEv|MARKET|1430000000|000024.SZSE|119.20|117.38
MarketDataEv|MARKET|1430000000|000025.SZSE|59.12|58.08
MarketDataEv|MARKET|1430000000|000026.SZSE|160.63|163.60
MarketDataEv|MARKET|1430000000|000027.SZSE|180.98|181.97
MarketDataEv|MARKET|1430000000|000028.SZSE|116.38|117.47
MarketDataEv|MARKET|1430000000|000029.SZSE|86.49|87.05
MarketDataEv|MARKET|1430000000|000030.SZSE|71.99|72.90
MarketDataEv|MARKET|1430000000|000031.SZSE|26.85|27.15
MarketDataEv|MARKET|1430000000|000032.SZSE|162.68|163.42
MarketDataEv|MARKET|1430000000|000033.SZSE|51.50|50.98
MarketDataEv|MARKET|1430000000|000034.SZSE|35.36|36.06
MarketDataEv|MARKET|1430000000|000035.SZSE|19.04|18.77
MarketDataEv|MARKET|1430000000|000036.SZSE|169.61|168.88
MarketDataEv|MARKET|1430000000|000037.SZSE|164.54|162.74
MarketDataEv|MARKET|1430000000|000038.SZSE|93.17|93.25
MarketDataEv|MARKET|1430000000|000039.SZSE|179.46|182.13
MarketDataEv|MARKET|1430000000|000040.SZSE|196.35|193.74
MarketDataEv|MARKET|1430000000|000041.SZSE|40.17|40.57
MarketDataEv|MARKET|1430000000|000042.SZSE|139.19|140.29
MarketDataEv|MARKET|1430000000|000043.SZSE|114.68|114.09
MarketDataEv|MARKET|1430000000|000044.SZSE|65.51|65.39
MarketDataEv|MARKET|1430000000|000045.SZSE|180.92|180.02
MarketDataEv|MARKET|1430000000|000046.SZSE|154.53|154.46
MarketDataEv|MARKET|1430000000|000047.SZSE|65.80|65.05
MarketDataEv|MARKET|1430000000|000048.SZSE|102.07|103.90
MarketDataEv|MARKET|1430000000|000049.SZSE|72.59|72.44
MarketDataEv|MARKET|1430000000|000050.SZSE|156.12|156.26
MarketDataEv|MARKET|1440000000|000001.SSE|58.38|59.44
MarketDataEv|MARKET|1440000000|000002.SSE|27.54|27.61
MarketDataEv|MARKET|1440000000|000003.SSE|98.58|99.19
MarketDataEv|MARKET|1440000000|000004.SSE|65.24|64.05
MarketDataEv|MARKET|1440000000|000005.SSE|62.02|61.10
MarketDataEv|MARKET|1440000000|000006.SSE|104.26|103.75
MarketDataEv|MARKET|1440000000|000007.SSE|200.45|199.33
MarketDataEv|MARKET|1440000000|000008.SSE|174.79|174.65
MarketDataEv|MARKET|1440000000|000009.SSE|12.34|12.14
MarketDataEv|MARKET|1440000000|000010.SSE|49.00|48.55
MarketDataEv|MARKET|1440000000|000011.SSE|68.39|67.53
MarketDataEv|MARKET|1440000000|000012.SSE|183.85|186.87
MarketDataEv|MARKET|1440000000|000013.SSE|161.20|161.39
MarketDataEv|MARKET|1440000000|000014.SSE|139.54|139.34
MarketDataEv|MARKET|1440000000|000015.SSE|149.37|151.36
MarketDataEv|MARKET|1440000000|000016.SSE|53.50|54.01
MarketDataEv|MARKET|1440000000|000017.SSE|185.04|188.40
MarketDataEv|MARKET|1440000000|000018.SSE|178.12|177.85
MarketDataEv|MARKET|1440000000|000019.SSE|109.67|111.58
MarketDataEv|MARKET|1440000000|000020.SSE|65.35|66.50
MarketDataEv|MARKET|1440000000|000021.SSE|73.79|73.09
MarketDataEv|MARKET|1440000000|000022.SSE|28.50|28.63
MarketDataEv|MARKET|1440000000|000023.SSE|37.48|37.07
MarketDataEv|MARKET|1440000000|000024.SSE|22.88|22.92
MarketDataEv|MARKET|1440000000|000025.SSE|109.34|109.10
MarketDataEv|MARKET|1440000000|000026.SSE|168.49|165.39
MarketDataEv|MARKET|1440000000|000027.SSE|160.01|158.89
MarketDataEv|MARKET|1440000000|000028.SSE|19.82|19.47
MarketDataEv|MARKET|1440000000|000029.SSE|56.01|55.66
MarketDataEv|MARKET|1440000000|000030.SSE|119.68|118.41
MarketDataEv|MARKET|1440000000|000031.SSE|45.60|46.04
MarketDataEv|MARKET|1440000000|000032.SSE|99.68|99.19
MarketDataEv|MARKET|1440000000|000033.SSE|111.92|112.24
MarketDataEv|MARKET|1440000000|000034.SSE|161.48|160.09
MarketDataEv|MARKET|1440000000|000035.SSE|199.05|195.26
MarketDataEv|MARKET|1440000000|000036.SSE|84.01|83.99
MarketDataEv|MARKET|1440000000|000037.SSE|198.74|200.40
MarketDataEv|MARKET|1440000000|000038.SSE|149.00|147.03
MarketDataEv|MARKET|1440000000|000039.SSE|102.36|101.79
MarketDataEv|MARKET|1440000000|000040.SSE|147.93|150.28
MarketDataEv|MARKET|1440000000|000041.SSE|142.98|140.32
MarketDataEv|MARKET|1440000000|000042.SSE|17.61|17.27
MarketDataEv|MARKET|1440000000|000043.SSE|167.09|165.94
MarketDataEv|MARKET|1440000000|000044.SSE|122.25|124.02
MarketDataEv|MARKET|1440000000|000045.SSE|157.79|155.27
MarketDataEv|MARKET|1440000000|000046.SSE|96.58|95.19
MarketDataEv|MARKET|1440000000|000047.SSE|15.65|15.47
MarketDataEv|MARKET|1440000000|000048.SSE|51.43|52.08
MarketDataEv|MARKET|1440000000|000049.SSE|119.15|117.12
MarketDataEv|MARKET|1440000000|000050.SSE|135.10|133.06
MarketDataEv|MARKET|1440000000|000001.SZSE|83.17|82.37
MarketDataEv|MARKET|1440000000|000002.SZSE|160.53|163.59
MarketDataEv|MARKET|1440000000|000003.SZSE|187.31|189.75
MarketDataEv|MARKET|1440000000|000004.SZSE|111.09|110.07
MarketDataEv|MARKET|1440000000|000005.SZSE|174.40|172.82
MarketDataEv|MARKET|1440000000|000006.SZSE|145.12|147.62
MarketDataEv|MARKET|1440000000|000007.SZSE|64.78|64.24
MarketDataEv|MARKET|1440000000|000008.SZSE|22.22|22.49
MarketDataEv|MARKET|1440000000|000009.SZSE|77.69|77.25
MarketDataEv|MARKET|1440000000|000010.SZSE|65.25|64.60
MarketDataEv|MARKET|1440000000|000011.SZSE|145.15|145.52
MarketDataEv|MARKET|1440000000|000012.SZSE|173.84|175.99
MarketDataEv|MARKET|1440000000|000013.SZSE|124.62|123.36
MarketDataEv|MARKET|1440000000|000014.SZSE|101.95|102.25
MarketDataEv|MARKET|1440000000|000015.SZSE|42.78|43.64
MarketDataEv|MARKET|1440000000|000016.SZSE|55.62|54.95
MarketDataEv|MARKET|1440000000|000017.SZSE|21.13|21.51
MarketDataEv|MARKET|1440000000|000018.SZSE|173.85|172.96
MarketDataEv|MARKET|1440000000|000019.SZSE|54.11|53.72
MarketDataEv|MARKET|1440000000|000020.SZSE|32.82|33.30
MarketDataEv|MARKET|1440000000|000021.SZSE|192.10|195.62
MarketDataEv|MARKET|1440000000|000022.SZSE|116.86|116.78
MarketDataEv|MARKET|1440000000|000023.SZSE|188.09|189.67
MarketDataEv|MARKET|1440000000|000024.SZSE|47.03|47.40
MarketDataEv|MARKET|1440000000|000025.SZSE|145.08|143.19
MarketDataEv|MARKET|1440000000|000026.SZSE|148.03|147.48
MarketDataEv|MARKET|1440000000|000027.SZSE|187.56|189.05
MarketDataEv|MARKET|1440000000|000028.SZSE|199.46|196.63
MarketDataEv|MARKET|1440000000|000029.SZSE|71.89|71.22
MarketDataEv|MARKET|1440000000|000030.SZSE|181.17|177.75
MarketDataEv|MARKET|1440000000|000031.SZSE|116.45|117.23
MarketDataEv|MARKET|1440000000|000032.SZSE|84.99|84.72
MarketDataEv|MARKET|1440000000|000033.SZSE|32.31|32.36
MarketDataEv|MARKET|1440000000|000034.SZSE|198.26|200.73
MarketDataEv|MARKET|1440000000|000035.SZSE|33.67|33.77
MarketDataEv|MARKET|1440000000|000036.SZSE|119.50|118.48
MarketDataEv|MARKET|1440000000|000037.SZSE|140.74|142.61
MarketDataEv|MARKET|1440000000|000038.SZSE|10.98|10.98
MarketDataEv|MARKET|1440000000|000039.SZSE|137.01|135.24
MarketDataEv|MARKET|1440000000|000040.SZSE|134.20|136.53
MarketDataEv|MARKET|1440000000|000041.SZSE|148.28|146.82
MarketDataEv|MARKET|1440000000|000042.SZSE|177.14|175.52
MarketDataEv|MARKET|1440000000|000043.SZSE|175.24|176.36
MarketDataEv|MARKET|1440000000|000044.SZSE|36.01|36.46
MarketDataEv|MARKET|1440000000|000045.SZSE|113.73|111.94
MarketDataEv|MARKET|1440000000|000046.SZSE|204.32|206.32
MarketDataEv|MARKET|1440000000|000047.SZSE|94.23|95.58
MarketDataEv|MARKET|1440000000|000048.SZSE|22.68|23.04
MarketDataEv|MARKET|1440000000|000049.SZSE|148.40|149.08
MarketDataEv|MARKET|1440000000|000050.SZSE|104.72|102.85
MarketDataEv|MARKET|1450000000|000001.SSE|52.72|53.24
MarketDataEv|MARKET|1450000000|000002.SSE|171.93|172.62
MarketDataEv|MARKET|1450000000|000003.SSE|59.18|58.13
MarketDataEv|MARKET|1450000000|000004.SSE|109.12|107.56
MarketDataEv|MARKET|1450000000|000005.SSE|48.79|49.18
MarketDataEv|MARKET|1450000000|000006.SSE|176.53|174.24
MarketDataEv|MARKET|1450000000|000007.SSE|139.81|139.06
MarketDataEv|MARKET|1450000000|000008.SSE|181.21|182.52
MarketDataEv|MARKET|1450000000|000009.SSE|14.28|14.03
MarketDataEv|MARKET|1450000000|000010.SSE|89.51|87.92
MarketDataEv|MARKET|1450000000|000011.SSE|150.00|152.08
MarketDataEv|MARKET|1450000000|000012.SSE|93.29|91.62
MarketDataEv|MARKET|1450000000|000013.SSE|89.60|88.06
MarketDataEv|MARKET|1450000000|000014.SSE|29.33|29.76
MarketDataEv|MARKET|1450000000|000015.SSE|47.97|48.18
MarketDataEv|MARKET|1450000000|000016.SSE|83.89|84.12
MarketDataEv|MARKET|1450000000|000017.SSE|154.35|155.87
MarketDataEv|MARKET|1450000000|000018.SSE|157.54|154.57
MarketDataEv|MARKET|1450000000|000019.SSE|133.16|134.14
MarketDataEv|MARKET|1450000000|000020.SSE|74.59|74.57
MarketDataEv|MARKET|1450000000|000021.SSE|39.30|39.94
MarketDataEv|MARKET|1450000000|000022.SSE|102.65|103.04
MarketDataEv|MARKET|1450000000|000023.SSE|107.47|108.08
MarketDataEv|MARKET|1450000000|000024.SSE|74.81|74.64
MarketDataEv|MARKET|1450000000|000025.SSE|153.02|155.39
MarketDataEv|MARKET|1450000000|000026.SSE|62.68|63.04
MarketDataEv|MARKET|1450000000|000027.SSE|155.14|157.42
MarketDataEv|MARKET|1450000000|000028.SSE|44.27|45.06
MarketDataEv|MARKET|1450000000|000029.SSE|141.92|143.00
MarketDataEv|MARKET|1450000000|000030.SSE|183.05|183.20
MarketDataEv|MARKET|1450000000|000031.SSE|27.01|26.58
MarketDataEv|MARKET|1450000000|000032.SSE|13.94|14.03
MarketDataEv|MARKET|1450000000|000033.SSE|66.77|67.88
MarketDataEv|MARKET|1450000000|000034.SSE|17.62|17.77
MarketDataEv|MARKET|1450000000|000035.SSE|34.69|34.98
MarketDataEv|MARKET|1450000000|000036.SSE|166.18|163.81
MarketDataEv|MARKET|1450000000|000037.SSE|23.52|23.73
MarketDataEv|MARKET|1450000000|000038.SSE|143.95|142.94
MarketDataEv|MARKET|1450000000|000039.SSE|109.90|112.07
MarketDataEv|MARKET|1450000000|000040.SSE|145.42|144.33
MarketDataEv|MARKET|1450000000|000041.SSE|63.64|63.92
MarketDataEv|MARKET|1450000000|000042.SSE|33.73|33.85
MarketDataEv|MARKET|1450000000|000043.SSE|170.98|167.71
MarketDataEv|MARKET|1450000000|000044.SSE|136.04|137.38
MarketDataEv|MARKET|1450000000|000045.SSE|18.30|18.49
MarketDataEv|MARKET|1450000000|000046.SSE|107.64|107.63
MarketDataEv|MARKET|1450000000|000047.SSE|103.98|104.46
MarketDataEv|MARKET|1450000000|000048.SSE|34.63|34.87
MarketDataEv|MARKET|1450000000|000049.SSE|133.77|131.29
MarketDataEv|MARKET|1450000000|000050.SSE|101.67|101.89
MarketDataEv|MARKET|1450000000|000001.SZSE|29.64|29.55
MarketDataEv|MARKET|1450000000|000002.SZSE|13.51|13.76
MarketDataEv|MARKET|1450000000|000003.SZSE|192.48|189.61
MarketDataEv|MARKET|1450000000|000004.SZSE|123.74|125.12
MarketDataEv|MARKET|1450000000|000005.SZSE|110.13|109.59
MarketDataEv|MARKET|1450000000|000006.SZSE|72.17|72.42
MarketDataEv|MARKET|1450000000|000007.SZSE|149.40|151.00
MarketDataEv|MARKET|1450000000|000008.SZSE|21.38|21.20
MarketDataEv|MARKET|1450000000|000009.SZSE|65.43|65.20
MarketDataEv|MARKET|1450000000|000010.SZSE|184.20|183.53
MarketDataEv|MARKET|1450000000|000011.SZSE|162.84|161.15
MarketDataEv|MARKET|1450000000|000012.SZSE|53.39|52.49
MarketDataEv|MARKET|1450000000|000013.SZSE|155.26|154.54
MarketDataEv|MARKET|1450000000|000014.SZSE|95.39|94.11
MarketDataEv|MARKET|1450000000|000015.SZSE|54.83|54.21
MarketDataEv|MARKET|1450000000|000016.SZSE|176.77|176.32
MarketDataEv|MARKET|1450000000|000017.SZSE|175.71|177.14
MarketDataEv|MARKET|1450000000|000018.SZSE|41.05|41.52
MarketDataEv|MARKET|1450000000|000019.SZSE|38.68|38.21
MarketDataEv|MARKET|1450000000|000020.SZSE|127.47|125.33
MarketDataEv|MARKET|1450000000|000021.SZSE|119.51|120.28
MarketDataEv|MARKET|1450000000|000022.SZSE|62.00|61.15
MarketDataEv|MARKET|1450000000|000023.SZSE|51.86|51.54
MarketDataEv|MARKET|1450000000|000024.SZSE|176.67|180.01
MarketDataEv|MARKET|1450000000|000025.SZSE|35.18|35.61
MarketDataEv|MARKET|1450000000|000026.SZSE|191.06|193.52
MarketDataEv|MARKET|1450000000|000027.SZSE|84.98|83.89
MarketDataEv|MARKET|1450000000|000028.SZSE|146.95|144.65
MarketDataEv|MARKET|1450000000|000029.SZSE|205.90|206.83
MarketDataEv|MARKET|1450000000|000030.SZSE|91.52|92.46
MarketDataEv|MARKET|1450000000|000031.SZSE|195.26|196.48
MarketDataEv|MARKET|1450000000|000032.SZSE|61.45|60.37
MarketDataEv|MARKET|1450000000|000033.SZSE|177.91|179.48
MarketDataEv|MARKET|1450000000|000034.SZSE|90.86|92.63
MarketDataEv|MARKET|1450000000|000035.SZSE|111.58|113.11
MarketDataEv|MARKET|1450000000|000036.SZSE|87.10|87.36
MarketDataEv|MARKET|1450000000|000037.SZSE|167.96|166.52
MarketDataEv|MARKET|1450000000|000038.SZSE|194.48|197.06
MarketDataEv|MARKET|1450000000|000039.SZSE|101.06|102.35
MarketDataEv|MARKET|1450000000|000040.SZSE|142.01|140.77
MarketDataEv|MARKET|1450000000|000041.SZSE|47.20|47.65
MarketDataEv|MARKET|1450000000|000042.SZSE|97.42|96.79
MarketDataEv|MARKET|1450000000|000043.SZSE|123.14|124.07
MarketDataEv|MARKET|1450000000|000044.SZSE|55.53|56.07
MarketDataEv|MARKET|1450000000|000045.SZSE|179.50|179.05
MarketDataEv|MARKET|1450000000|000046.SZSE|109.75|111.80
MarketDataEv|MARKET|1450000000|000047.SZSE|51.21|51.72
MarketDataEv|MARKET|1450000000|000048.SZSE|124.29|123.67
MarketDataEv|MARKET|1450000000|000049.SZSE|156.84|158.66
MarketDataEv|MARKET|1450000000|000050.SZSE|184.00|181.46
MarketDataEv|MARKET|1460000000|000001.SSE|126.65|127.00
MarketDataEv|MARKET|1460000000|000002.SSE|103.58|102.03
MarketDataEv|MARKET|1460000000|000003.SSE|26.06|26.03
MarketDataEv|MARKET|1460000000|000004.SSE|176.69|177.50
MarketDataEv|MARKET|1460000000|000005.SSE|146.42|147.91
MarketDataEv|MARKET|1460000000|000006.SSE|160.98|161.48
